year,topic_0_words,file_name
1953.0,"[('finance', 0.0031953182), ('railway', 0.0023910329), ('deshmukh', 0.0022848228), ('transport', 0.0021668521), ('excises', 0.0020470119), ('madras', 0.0018505964), ('labour', 0.001801858), ('production', 0.0015998136)]",lsd_01_03_16-04-1953
1953.0,"[('kashmir', 0.004428863), ('reddy', 0.00329421), ('jammu', 0.0032081224), ('production', 0.0020435008), ('linguistic', 0.0019471694), ('assam', 0.0017399815)]",lsd_01_03_17-02-1953
1953.0,"[('foreign', 0.005854355), ('pakistan', 0.0025082293), ('world', 0.0023093894), ('labour', 0.0020199285), ('war', 0.0017034762)]",lsd_01_03_17-03-1953
1953.0,"[('rules', 0.0055947937), ('resolution', 0.0041115345), ('scheduled', 0.0030670036), ('service', 0.0028402442), ('safeguarding', 0.0025212367), ('communist', 0.002381429), ('security', 0.002283614), ('workers', 0.0022303495)]",lsd_01_03_17-04-1953
1953.0,"[('railway', 0.0053406465), ('railway', 0.0050181537), ('alagesan', 0.0026524388)]",lsd_01_03_18-02-1953
1953.0,"[('kidwai', 0.003434858), ('education', 0.0030080534), ('agriculture', 0.0023150593), ('research', 0.0022218723), ('land', 0.0021409676), ('agriculture', 0.0020679769)]",lsd_01_03_18-03-1953
1953.0,"[('tea', 0.005118743), ('finance', 0.0050482033), ('institution', 0.003591564), ('income', 0.0026743924), ('religious', 0.002622612), ('community', 0.0024059766), ('deshmukh', 0.002101547)]",lsd_01_03_18-04-1953
1953.0,"[('supplementary', 0.00426932), ('expenditure', 0.0027105655), ('finance', 0.0026601956), ('expert', 0.002365435)]",lsd_01_03_19-02-1953
1953.0,"[('education', 0.009534232), ('price', 0.002418831), ('production', 0.0019545201)]",lsd_01_03_19-03-1953
1953.0,"[('property', 0.00849873), ('pakistan', 0.005384682), ('krishnamachari', 0.0022295355), ('administration', 0.0021894309), ('custodian', 0.0021784832), ('commerce', 0.0021558122), ('intending', 0.002117088)]",lsd_01_03_20-02-1953
1953.0,"[('labour', 0.009128836), ('workers', 0.0037099265), ('agriculture', 0.0029704897), ('deshmukh', 0.002464655), ('wages', 0.0024119131), ('railway', 0.0023442865)]",lsd_01_03_20-03-1953
1953.0,"[('air', 0.011956949), ('corporations', 0.007288476), ('transport', 0.0040600253), ('company', 0.0038499373), ('service', 0.0023166193), ('company', 0.0021198662), ('compensation', 0.0020535938), ('railway', 0.0020171301)]",lsd_01_03_20-04-1953
1953.0,"[('refugees', 0.007916526), ('rehabilitation', 0.0067689256), ('bengal', 0.0038195855), ('west', 0.0037489643), ('land', 0.0037125244), ('problem', 0.002950522)]",lsd_01_03_21-03-1953
1953.0,"[('corporations', 0.010837924), ('air', 0.009215395), ('company', 0.0038086884), ('compensation', 0.0027501786), ('services', 0.0026831587), ('transport', 0.002436267)]",lsd_01_03_21-04-1953
1953.0,"[('development', 0.004158451), ('private', 0.0040532635), ('powers', 0.0037598358), ('commerce', 0.003694886), ('krishnamachari', 0.0024865963), ('labour', 0.002407727)]",lsd_01_03_22-04-1953
1953.0,"[('railway', 0.007940058), ('railway', 0.0051303525), ('class', 0.0024769893), ('staff', 0.0021702002), ('kidwai', 0.0020231549)]",lsd_01_03_23-02-1953
1953.0,"[('incometax', 0.007900549), ('finance', 0.0030677498), ('tax', 0.0028046605), ('business', 0.0024915098), ('appellate', 0.0024707357), ('income', 0.002469057), ('justice', 0.0023171764)]",lsd_01_03_23-04-1953
1953.0,"[('railway', 0.0131143285), ('railway', 0.004969073), ('class', 0.0031439725), ('research', 0.0028006362), ('officers', 0.0024789157), ('passenger', 0.002393861)]",lsd_01_03_24-02-1953
1953.0,"[('defence', 0.010065954), ('forces', 0.004438846), ('army', 0.004090505), ('air', 0.0032673432), ('services', 0.0030221494), ('war', 0.0022614556)]",lsd_01_03_24-03-1953
1953.0,"[('children', 0.005412579), ('orphanage', 0.0032881484), ('problem', 0.0019938624), ('orphans', 0.001783235), ('education', 0.0017407021), ('institutions', 0.0016212063)]",lsd_01_03_24-04-1953
1953.0,"[('railway', 0.008204382), ('commerce', 0.0025728494), ('railway', 0.0021488168), ('class', 0.0021002342)]",lsd_01_03_25-02-1953
1953.0,"[('jammu', 0.0035837663), ('kashmir', 0.0027105238), ('court', 0.0024858972), ('mookerjee', 0.001962848), ('army', 0.0018216044), ('defence', 0.0017804769)]",lsd_01_03_25-03-1953
1953.0,"[('railway', 0.009227435), ('railway', 0.0045848903), ('staff', 0.003116418), ('administration', 0.0027460635), ('scheduled', 0.0025580444), ('class', 0.002069926)]",lsd_01_03_26-02-1953
1953.0,"[('punjab', 0.007794801), ('patiala', 0.0073500634), ('east', 0.0062854853)]",lsd_01_03_26-03-1953
1953.0,"[('railway', 0.0068748533), ('development', 0.002722101), ('class', 0.00261675), ('revenue', 0.0020990311), ('provision', 0.0020925393), ('expenditure', 0.0019725957), ('production', 0.0019438999)]",lsd_01_03_27-02-1953
1953.0,"[('irrigation', 0.0037018976), ('planning', 0.0029700939), ('research', 0.0021503628)]",lsd_01_03_27-03-1953
1953.0,"[('parliament', 0.0033068594), ('agreement', 0.0032805637), ('position', 0.0029060708), ('shipping', 0.0027269921), ('krishnamachari', 0.002693345)]",lsd_01_03_27-04-1953
1953.0,"[('post', 0.0060516223), ('offices', 0.0042168177), ('posts', 0.0036935832), ('postal', 0.0032951548), ('telegraphs', 0.0031634492), ('employment', 0.0030112308)]",lsd_01_03_28-03-1953
1953.0,"[('chair', 0.0032061914), ('officers', 0.0031791036), ('salaries', 0.0027437338), ('parliament', 0.00222058), ('allowances', 0.0021516476), ('railway', 0.0019040767), ('political', 0.0018105597), ('man', 0.0016173769)]",lsd_01_03_28-04-1953
1953.0,"[('service', 0.007551453), ('auditorgeneral', 0.0048045153), ('pension', 0.0029730329), ('finance', 0.002697441), ('parliament', 0.0022270873)]",lsd_01_03_29-04-1953
1953.0,"[('hyderabad', 0.0034584252), ('currency', 0.0027985768), ('deshmukh', 0.0021552183)]",lsd_01_03_30-03-1953
1953.0,"[('parliament', 0.007341219), ('powers', 0.003978912), ('legislation', 0.0033666645), ('legislature', 0.0027702742), ('punjab', 0.002767007)]",lsd_01_03_30-04-1953
1953.0,"[('officers', 0.0042141764), ('services', 0.0023993487), ('scientific', 0.0023440856), ('education', 0.0022599145), ('hyderabad', 0.0019142732), ('administration', 0.0019117179)]",lsd_01_03_31-03-1953
1953.0,"[('sugar', 0.0063128844), ('duty', 0.005992406), ('price', 0.004943344), ('sugarcane', 0.0036818013), ('cane', 0.0035136684), ('religious', 0.0033058664), ('charitable', 0.00304792), ('estate', 0.002806474), ('kidwai', 0.0027846005)]",lsd_01_04_01-09-1953
1953.0,"[('duty', 0.0053272014), ('property', 0.0049811346), ('estate', 0.004672284), ('finance', 0.003872653), ('death', 0.0027073221), ('production', 0.0024727376)]",lsd_01_04_02-09-1953
1953.0,"[('prasad', 0.0044821748), ('pandit', 0.004179242), ('nath', 0.0038409329), ('narayan', 0.0033262428), ('south', 0.0029968468), ('chandra', 0.002974626), ('reserved', 0.002412549), ('das', 0.0021384652), ('west', 0.002118143), ('sardar', 0.0019478885)]",lsd_01_04_03-08-1953
1953.0,"[('duty', 0.008023787), ('estate', 0.006769779), ('property', 0.0056508724), ('tribunal', 0.0038854475), ('court', 0.002995697), ('appellate', 0.002469891)]",lsd_01_04_03-09-1953
1953.0,"[('election', 0.0068751145), ('railway', 0.0026415302), ('railway', 0.0023577318), ('commerce', 0.0021587273), ('date', 0.0019967128), ('west', 0.001965447)]",lsd_01_04_04-08-1953
1953.0,"[('property', 0.006574468), ('duty', 0.005760964), ('estate', 0.005391919), ('death', 0.004573025), ('problem', 0.0034604343), ('resolution', 0.0034596445), ('finance', 0.0032444147), ('unemployment', 0.003156894), ('employment', 0.0030630238)]",lsd_01_04_04-09-1953
1953.0,"[('silk', 0.017553886), ('production', 0.0027998576), ('das', 0.0025734964), ('finance', 0.0023892145), ('raw', 0.002261099), ('expenditure', 0.0021680302)]",lsd_01_04_05-08-1953
1953.0,"[('property', 0.0056415396), ('duty', 0.005384654), ('possession', 0.004151661), ('fide', 0.0034747324), ('estate', 0.0033573005)]",lsd_01_04_05-09-1953
1953.0,"[('statistics', 0.0060226372), ('foreign', 0.004731708), ('commerce', 0.0036403493), ('firms', 0.0031356113), ('company', 0.0024822769), ('das', 0.0020668036)]",lsd_01_04_06-08-1953
1953.0,"[('training', 0.007596235), ('military', 0.00620387), ('calcutta', 0.0037547722), ('students', 0.0022057798), ('resolution', 0.0022043702), ('compulsory', 0.0019043655)]",lsd_01_04_07-08-1953
1953.0,"[('duty', 0.010782836), ('estate', 0.008850424), ('death', 0.007045782), ('property', 0.006208382), ('widow', 0.0032352174)]",lsd_01_04_07-09-1953
1953.0,"[('duty', 0.015615409), ('property', 0.0154405525), ('agriculture', 0.013891929), ('estate', 0.011694468), ('land', 0.0061575077)]",lsd_01_04_08-09-1953
1953.0,"[('duty', 0.01619845), ('property', 0.011961395), ('estate', 0.0090677915), ('tax', 0.00681258), ('amendments', 0.005606506)]",lsd_01_04_09-09-1953
1953.0,"[('property', 0.007199401), ('estate', 0.0067993244), ('duty', 0.005416281), ('finance', 0.0039245356), ('tax', 0.0022919988), ('rupees', 0.0020074935), ('defence', 0.001966006)]",lsd_01_04_10-08-1953
1953.0,"[('duty', 0.015092451), ('estate', 0.01077097), ('property', 0.008160075), ('share', 0.0030987205), ('value', 0.0030762188), ('finance', 0.0027996139)]",lsd_01_04_10-09-1953
1953.0,"[('duty', 0.011003871), ('estate', 0.0075695403), ('property', 0.006844092), ('commerce', 0.003072419), ('family', 0.0027840163), ('death', 0.002659012)]",lsd_01_04_11-08-1953
1953.0,"[('duty', 0.009306599), ('estate', 0.0076585314), ('court', 0.0061556716), ('property', 0.00298337)]",lsd_01_04_11-09-1953
1953.0,"[('duty', 0.007165783), ('estate', 0.0034972269), ('property', 0.0027803313), ('provisions', 0.0023460407), ('death', 0.0019552705), ('railway', 0.0017871447), ('exemption', 0.0016346757), ('possible', 0.0016011299)]",lsd_01_04_12-08-1953
1953.0,"[('madras', 0.006094385), ('residuary', 0.0028306022), ('mysore', 0.002648078), ('finance', 0.002305448), ('bellary', 0.0021816115)]",lsd_01_04_13-08-1953
1953.0,"[('children', 0.005461039), ('commerce', 0.0029005138), ('bills', 0.0027183949), ('orphanages', 0.0023925344), ('production', 0.0019490239)]",lsd_01_04_14-08-1953
1953.0,"[('duty', 0.013652916), ('estate', 0.007963661), ('property', 0.004311744), ('finance', 0.0036990826), ('shares', 0.0035887135), ('next', 0.0033718615)]",lsd_01_04_14-09-1953
1953.0,"[('sugar', 0.007839277), ('steel', 0.003251486), ('supplementary', 0.0031861598), ('railway', 0.0030757424), ('grant', 0.0027565823), ('cut', 0.0026381514), ('publicity', 0.0025219873), ('finance', 0.0024520715)]",lsd_01_04_15-09-1953
1953.0,"[('proclamation', 0.0027220617), ('resolution', 0.0023648755), ('education', 0.0022091453), ('research', 0.0020815413), ('hukam', 0.0020711229)]",lsd_01_04_16-09-1953
1953.0,"[('madras', 0.0034844507), ('railway', 0.002575979), ('capital', 0.0025173277), ('railway', 0.002389846), ('linguistic', 0.0023046813), ('transport', 0.0020743033), ('assets', 0.002042255), ('rayalaseema', 0.0019547846)]",lsd_01_04_17-08-1953
1953.0,"[('kashmir', 0.0054666777), ('international', 0.0052910703), ('world', 0.00456935), ('foreign', 0.004261402), ('nations', 0.0034571812), ('pakistan', 0.0027404258), ('united', 0.0025725286)]",lsd_01_04_17-09-1953
1953.0,"[('madras', 0.0032197146), ('mysore', 0.0028859782), ('finance', 0.002386603), ('malaviya', 0.0023650771)]",lsd_01_04_18-08-1953
1953.0,"[('mookerjee', 0.007701901), ('death', 0.0050574695), ('kashmir', 0.0047310404), ('syama', 0.0040939613), ('detention', 0.0037487056), ('railway', 0.003507122), ('prasad', 0.0033219077), ('enquiry', 0.003030663), ('railway', 0.0027601612)]",lsd_01_04_18-09-1953
1953.0,"[('hyderabad', 0.004484019), ('linguistic', 0.004063914), ('provinces', 0.0031970732), ('madras', 0.00297567), ('capital', 0.002666259), ('mysore', 0.0025376996), ('bellary', 0.0024701252)]",lsd_01_04_19-08-1953
1953.0,"[('madras', 0.005118712), ('boundary', 0.0050568315), ('bellary', 0.004961196), ('mysore', 0.0038672732), ('lanka', 0.002089923)]",lsd_01_04_20-08-1953
1953.0,"[('training', 0.005769139), ('resolution', 0.0050492715), ('military', 0.004509522), ('madras', 0.0037800001), ('appointed', 0.0028843246)]",lsd_01_04_22-08-1953
1953.0,"[('rayalaseema', 0.0039432207), ('mysore', 0.0023924531), ('development', 0.0020445108), ('agreement', 0.0018906243), ('production', 0.0017574723)]",lsd_01_04_24-08-1953
1953.0,"[('madras', 0.0053373696), ('principles', 0.0035655918), ('schedule', 0.0030791399), ('principle', 0.002842172), ('liabilities', 0.0025943513)]",lsd_01_04_25-08-1953
1953.0,"[('madras', 0.010961628), ('finance', 0.003519055), ('capital', 0.002853985), ('buildings', 0.002756959)]",lsd_01_04_26-08-1953
1953.0,"[('commerce', 0.0025273585), ('communal', 0.0019051208), ('duty', 0.0018193512), ('purpose', 0.0017389755)]",lsd_01_04_27-08-1953
1953.0,"[('jury', 0.008137886), ('trial', 0.00494912), ('criminal', 0.0043421434), ('religious', 0.0033356457), ('assessors', 0.003105828), ('purpose', 0.0026208428), ('opinion', 0.002447015)]",lsd_01_04_28-08-1953
1953.0,"[('bank', 0.0070172697), ('bank', 0.005736151), ('court', 0.005147052), ('banking', 0.004252387), ('liquidation', 0.0040547284), ('company', 0.0034135228), ('reserve', 0.0029608111)]",lsd_01_05_01-12-1953
1953.0,"[('court', 0.018630555), ('banking', 0.009846002), ('liquidator', 0.0073572653), ('bank', 0.007268451), ('company', 0.0062800525)]",lsd_01_05_02-12-1953
1953.0,"[('monuments', 0.0054663736), ('importance', 0.005080087), ('amendments', 0.003287042), ('directors', 0.003189933), ('sites', 0.0029444455), ('court', 0.0026550929), ('bank', 0.0025832572)]",lsd_01_05_03-12-1953
1953.0,"[('problem', 0.0042864545), ('wires', 0.0035080225), ('possession', 0.0031648865), ('unemployment', 0.0029223117), ('wire', 0.002470865), ('finance', 0.0024432628), ('telegraph', 0.002225533), ('private', 0.0020304369)]",lsd_01_05_04-12-1953
1953.0,"[('bank', 0.01464647), ('reserve', 0.006230779), ('credit', 0.0049893917), ('finance', 0.004893545), ('bank', 0.0045996895), ('rural', 0.0045072804), ('imperial', 0.0038965002), ('cooperative', 0.00283888), ('agriculture', 0.0027682222)]",lsd_01_05_07-12-1953
1953.0,"[('court', 0.011037103), ('trivandrum', 0.0041371617), ('railway', 0.003570479), ('judges', 0.0033934654), ('railway', 0.003255173), ('bank', 0.003021702), ('justice', 0.0029237266), ('travancore', 0.002601971)]",lsd_01_05_08-12-1953
1953.0,"[('court', 0.0062951967), ('military', 0.006094059), ('cantonments', 0.005751919), ('cantonment', 0.0057359403), ('jurisdiction', 0.0054324376), ('population', 0.0030734723)]",lsd_01_05_09-12-1953
1953.0,"[('cantonment', 0.006008919), ('corporations', 0.0027208969), ('military', 0.0023527893), ('cantonments', 0.0022827005), ('company', 0.0022010151)]",lsd_01_05_10-12-1953
1953.0,"[('cattle', 0.003514375), ('transport', 0.002413229), ('parliament', 0.002146228), ('corporations', 0.0021213938), ('private', 0.002064023), ('railway', 0.0019050128)]",lsd_01_05_11-12-1953
1953.0,"[('protection', 0.0061641885), ('foreign', 0.006071453), ('tariff', 0.004606476), ('council', 0.0042053806), ('duty', 0.0036794432), ('titanium', 0.0029825494)]",lsd_01_05_14-12-1953
1953.0,"[('wages', 0.012118662), ('labour', 0.007528163), ('wage', 0.005650379), ('commerce', 0.0047589266), ('legislation', 0.00419255), ('production', 0.003191941)]",lsd_01_05_15-12-1953
1953.0,"[('administration', 0.009438536), ('finance', 0.003826821), ('loans', 0.003548807), ('rehabilitation', 0.003144584), ('loan', 0.0028606288), ('applications', 0.00242429), ('castes', 0.002173567)]",lsd_01_05_16-11-1953
1953.0,"[('railway', 0.004459605), ('rules', 0.003937878), ('transport', 0.0031254431), ('houses', 0.0030965463), ('railway', 0.0029373853)]",lsd_01_05_16-12-1953
1953.0,"[('export', 0.0069061476), ('trade', 0.0053449045), ('customs', 0.0046244296), ('cotton', 0.0037985565), ('raw', 0.0036432154), ('materials', 0.0030061358), ('import', 0.0029817899)]",lsd_01_05_17-11-1953
1953.0,"[('scheduled', 0.006956061), ('castes', 0.0055185407), ('hindu', 0.004480194), ('tribes', 0.0027279968), ('opinion', 0.0023142237)]",lsd_01_05_17-12-1953
1953.0,"[('husks', 0.002757978), ('coconut', 0.0026602386), ('interests', 0.002382951), ('nayar', 0.0023767774), ('foreign', 0.0021922262)]",lsd_01_05_18-11-1953
1953.0,"[('journalists', 0.00517546), ('scheduled', 0.0040309215), ('castes', 0.0040307087), ('resolution', 0.0036561813), ('karmarkar', 0.0030773967), ('commerce', 0.002821532)]",lsd_01_05_18-12-1953
1953.0,"[('monuments', 0.0058207233), ('importance', 0.0030639702), ('commerce', 0.0026570943), ('remains', 0.0025531424), ('sites', 0.002483335)]",lsd_01_05_19-11-1953
1953.0,"[('scheduled', 0.008751051), ('supplementary', 0.0044756606), ('castes', 0.003942069), ('expenditure', 0.0035860657), ('cut', 0.002880931), ('nayar', 0.0027565847), ('payment', 0.002521139)]",lsd_01_05_19-12-1953
1953.0,"[('bank', 0.0027111494), ('employment', 0.0025566553), ('private', 0.0024685943), ('unemployment', 0.0022444366), ('bahadur', 0.0022196595), ('court', 0.002185545), ('labour', 0.0021697185), ('bank', 0.0021394568), ('investment', 0.0021320658)]",lsd_01_05_21-11-1953
1953.0,"[('salt', 0.010176741), ('cess', 0.0037872859), ('railway', 0.0036195985), ('railway', 0.003442345), ('labour', 0.0027894748), ('transport', 0.0021937876), ('production', 0.0021581093), ('development', 0.0018519885)]",lsd_01_05_21-12-1953
1953.0,"[('detention', 0.005712498), ('preventive', 0.0056274366), ('violence', 0.00287285), ('court', 0.00223289), ('without', 0.00203561), ('advisory', 0.0018970973)]",lsd_01_05_22-12-1953
1953.0,"[('workers', 0.008507897), ('labour', 0.0069404), ('disputes', 0.0038714558), ('employers', 0.0030126984), ('factory', 0.002294307), ('legislation', 0.0022199273)]",lsd_01_05_23-11-1953
1953.0,"[('commerce', 0.004320731), ('pakistan', 0.0041340655), ('united', 0.002966875), ('international', 0.0027999838), ('nations', 0.0026079097), ('foreign', 0.0025685162)]",lsd_01_05_23-12-1953
1953.0,"[('duty', 0.0072511695), ('mills', 0.005094516), ('production', 0.0047493037), ('dhoties', 0.0047441362), ('export', 0.0044220076), ('excise', 0.0038063866), ('handloom', 0.0034508235)]",lsd_01_05_24-11-1953
1953.0,"[('railway', 0.0038277362), ('parliament', 0.0034430264), ('disqualification', 0.003209976), ('offices', 0.002505296), ('officers', 0.0024002253), ('railway', 0.0023568373)]",lsd_01_05_24-12-1953
1953.0,"[('handloom', 0.0062080035), ('production', 0.0040817834), ('mills', 0.003931378), ('duty', 0.003682807), ('mill', 0.0035583167), ('dhoties', 0.0033894777), ('excise', 0.0031262634)]",lsd_01_05_25-11-1953
1953.0,"[('service', 0.004139853), ('handloom', 0.0031154235), ('worker', 0.0027640963), ('employment', 0.0027163103)]",lsd_01_05_26-11-1953
1953.0,"[('dowry', 0.0016763579)]",lsd_01_05_27-11-1953
1953.0,"[('workers', 0.0047010207), ('exemption', 0.0034690183), ('compensation', 0.0030045584), ('employment', 0.0029400864), ('labour', 0.002753896), ('agreement', 0.002727169)]",lsd_01_05_30-11-1953
